Country Name,Sub-Region,Series Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Lithuania,Northern Europe,"Current health expenditure per capita, PPP (current international $)",521.8044434,565.029419,641.8256836,742.1721191,712.9066773,811.5722656,956.5249634,1093.283203,1298.464844,1325.946045,1349.93811,1472.826172,1542.192261,1629.120117,1738.959961,1861.51001,1999.071411,2142.755371,2312.955322
Luxembourg,Western Europe,Current health expenditure (% of GDP),5.90136147,6.410923,6.73847198,6.97271538,7.34548569,7.18256855,6.70838261,6.23472404,6.53840208,7.33979321,7.03158236,6.11205053,5.58377266,5.52774715,5.43687868,5.28378248,5.19496346,5.25779152,5.28587103
Luxembourg,Western Europe,Current health expenditure per capita (current US$),2901.199951,3109.201416,3600.867432,4607.402832,5610.353516,5818.145996,6070.73584,6671.265137,7578.749512,7670.59375,7459.835449,7174.739258,6029.475098,6356.644531,6547.034668,5421.932129,5475.139648,5713.118652,6227.083984
Luxembourg,Western Europe,"Current health expenditure per capita, PPP (current international $)",3286.677734,3603.983398,3979.253662,4217.46582,4737.317871,4941.683105,5268.861816,5277.879395,5725.231934,6091.461914,6078.587402,5694.883301,5175.365234,5346.196289,5573.944824,5546.682129,5675.387695,5870.35498,6047.822266
Madagascar,Eastern Africa,Current health expenditure (% of GDP),5.23104906,5.57643795,5.76798916,5.51154327,6.13453531,6.00515699,5.88660622,5.20624304,4.71599674,5.01293182,5.32034874,5.18553019,4.4098258,4.22997093,5.08265734,5.72116804,6.0193038,5.5050993,4.78956461
Madagascar,Eastern Africa,Current health expenditure per capita (current US$),12.86519241,15.53348637,15.12862587,17.46053123,15.03719425,16.50335312,17.19776154,19.67164612,22.19978905,20.83815002,21.95882225,23.59220695,19.57540894,19.53066635,22.99704552,22.90582275,24.48439217,24.68006706,22.0497551
Madagascar,Eastern Africa,"Current health expenditure per capita, PPP (current international $)",70.1029129,78.50627136,69.86684418,72.43315125,84.57933044,86.70489502,89.31578827,72.11738586,70.37244415,71.27667999,73.65384674,70.91418457,61.62969971,59.65586472,73.37564087,84.25282288,90.479599,86.85874939,79.07378387
Malawi,Eastern Africa,Current health expenditure (% of GDP),3.35252881,2.98039699,3.77586961,4.67483664,5.73337364,6.05505085,6.91642094,7.66315603,8.59821701,8.26966286,7.24141073,7.49375153,8.47896862,11.57910728,9.71204662,9.33333778,9.69365978,9.64243031,9.33423615
Malawi,Eastern Africa,Current health expenditure per capita (current US$),9.09148884,7.73601103,11.26799107,12.50175095,16.20174026,17.5325985,21.31405258,25.46150398,33.32744598,36.23827744,34.66256714,40.08781815,33.20030212,40.3452301,36.05779648,35.68380356,30.94216537,33.99734879,35.49821854
Malawi,Eastern Africa,"Current health expenditure per capita, PPP (current international $)",40.87712479,34.30857086,25.35079384,32.98636627,42.72270584,46.81259537,56.13338089,68.06430817,81.44604492,83.08202362,76.43268585,82.27702332,93.94444275,133.4893951,117.2529297,114.4055939,120.5651856,121.004837,119.512825
Malaysia,South-Eastern Asia,Current health expenditure (% of GDP),2.52807355,2.68892479,2.68479466,2.93745017,2.87255526,2.80124164,3.12453246,3.08224082,3.02357388,3.27629399,3.18466234,3.33996487,3.48790693,3.52240086,3.72527027,3.81608534,3.68835807,3.71246052,3.7562995
Malaysia,South-Eastern Asia,Current health expenditure per capita (current US$),111.3384934,114.6087189,121.8090744,142.7466888,154.9348755,163.9327393,203.2125397,233.8564301,268.3900452,250.2592316,292.0030212,352.2692261,382.6615295,391.8995667,427.6607056,379.9004822,362.1148682,380.68573,427.217041
Malaysia,South-Eastern Asia,"Current health expenditure per capita, PPP (current international $)",357.2243652,381.8222351,399.7225342,461.8920288,485.6431274,485.0638733,577.0615845,609.3074341,626.6824341,661.7579346,665.5287476,738.6868897,817.3304443,867.3649292,977.6235962,1034.791626,1041.845581,1114.687256,1193.853882
Maldives,Southern Asia,Current health expenditure (% of GDP),7.73655844,8.21364975,8.78440094,6.77857542,7.48356962,8.82753468,8.04819012,8.30568123,11.47104168,10.0928812,8.48759079,7.92251587,8.67304802,8.13609314,7.90784121,8.6903019,10.19969177,9.02997589,9.41152477
Maldives,Southern Asia,Current health expenditure per capita (current US$),221.9207306,230.1708679,247.301651,235.6195221,294.9519043,321.3184204,387.1233215,462.9902344,758.7109985,669.8102417,600.6443481,577.6629639,630.1425171,645.0605469,672.1196289,785.0316162,946.8111572,885.0842896,973.5369263
Maldives,Southern Asia,"Current health expenditure per capita, PPP (current international $)",774.6828003,565.9910889,642.6896362,604.8814087,707.0877075,727.6509399,841.2370606,938.1984863,1411.390015,1128.17627,994.8008423,989.2387085,1083.810669,1060.859741,1077.281006,1177.199219,1432.290405,1347.387939,1442.573242
Mali,Western Africa,Current health expenditure (% of GDP),5.4667201,4.51965237,5.00057983,5.05147505,5.21853399,5.19538116,5.45656061,5.25366783,5.04541206,5.22911119,4.67923403,4.01573372,3.75211573,3.96750712,4.48156118,4.11143351,3.7753799,4.10388279,3.8849268
Mali,Western Africa,Current health expenditure per capita (current US$),14.75309944,13.89508247,16.74376488,19.82828903,22.97034264,25.39648056,28.51480293,31.34812164,35.02916718,36.54620361,33.20299911,33.59200668,29.21658516,31.9307003,37.96685791,30.8840313,29.44280052,34.00102997,34.95166016
Mali,Western Africa,"Current health expenditure per capita, PPP (current international $)",63.76251984,60.36297607,67.8707428,73.87671661,77.11087036,81.64997101,89.47227478,88.54497528,88.28492737,93.04799652,85.94893646,75.41117859,69.13974762,73.88751984,88.47878265,84.41343689,80.47440338,91.17798615,90.00173187
Malta,Southern Europe,Current health expenditure (% of GDP),6.59914446,7.03746319,7.71259499,7.94301176,8.11969376,8.68079185,8.83756351,8.21537113,7.96253681,8.08001804,8.21274376,8.56064224,8.608181,8.8266449,9.34200478,9.20896149,9.11781311,9.19666958,8.96454525
Malta,Southern Europe,Current health expenditure per capita (current US$),647.1015015,685.9840088,830.6463013,1074.09314,1223.857422,1379.686401,1474.484497,1596.123169,1751.165039,1677.362305,1733.668823,1960.061157,1898.60144,2121.082275,2456.434814,2243.467041,2321.15332,2551.716064,2753.510986
Malta,Southern Europe,"Current health expenditure per capita, PPP (current international $)",1210.797729,1301.592285,1515.567871,1656.001831,1738.493042,1938.254272,2053.999756,2050.655273,2093.553223,2120.048828,2286.543945,2455.247314,2548.909668,2766.522705,3157.466064,3374.156006,3541.352783,3891.494385,3897.328613
Mauritania,Western Africa,Current health expenditure (% of GDP),4.65043879,4.81714439,5.37182045,5.29233122,4.78011036,4.57625818,3.48422456,3.72460938,3.89292169,4.00519896,3.421592,3.23916149,3.40726185,3.67313361,4.25439119,4.70125389,4.21777868,4.50495195,4.58039093
Mauritania,Western Africa,Current health expenditure per capita (current US$),22.87253761,23.09371185,25.60963631,28.95334435,30.72266579,33.05524826,34.04533005,39.03982544,47.60751343,43.22557068,42.47654724,46.50239563,48.08863068,54.26546097,58.04791641,55.98908615,47.35323715,51.61418533,54.48972321
Mauritania,Western Africa,"Current health expenditure per capita, PPP (current international $)",104.8706665,110.2202988,122.2610779,126.4269409,120.5389099,126.0241013,114.1964188,125.2390289,131.051178,130.5933838,114.8408508,112.8366699,124.2539291,140.398468,169.8892517,185.1340942,166.1908264,181.2558289,190.1377869
Mauritius,Eastern Africa,Current health expenditure (% of GDP),2.89581966,2.96084642,3.23190355,3.22486687,3.36119127,3.56529307,3.65428853,3.57065129,3.99199653,4.2265029,4.57982111,4.3078289,4.27675056,4.68303633,5.49399614,5.6999588,5.70678568,5.71669579,5.82624388
Mauritius,Eastern Africa,Current health expenditure per capita (current US$),118.9770737,119.4685364,135.9414368,162.0018463,189.9288025,197.6750488,209.1485443,235.8505707,321.8163147,310.1556091,367.1207886,396.6121521,398.1218872,452.455658,559.4445801,529.161377,553.2136231,599.4442139,653.347229
Mauritius,Eastern Africa,"Current health expenditure per capita, PPP (current international $)",271.8591919,291.4132385,326.1830444,349.0742798,387.6611328,429.3146057,453.0414124,478.3377075,572.0628052,628.1199341,716.4160767,714.2078247,746.4818726,858.3463745,1062.846558,1152.156006,1208.594482,1278.093506,1380.735962
Mexico,Central America,Current health expenditure (% of GDP),4.44912481,4.8203578,5.0716424,5.81486464,5.9539032,5.83612156,5.65525532,5.76644516,5.69886971,6.12978458,5.97513008,5.70114136,5.84224558,5.9407773,5.63038635,5.79708719,5.61569786,5.51889515,5.37147474
Mexico,Central America,Current health expenditure per capita (current US$),318.4615173,363.673584,385.0985107,411.4224243,445.6203919,483.0953674,512.8331909,556.0402832,570.8305054,490.5658569,553.9777832,581.7102661,598.3488159,637.159668,614.9742432,556.8665772,490.7993774,512.0656738,519.6054688
Mexico,Central America,"Current health expenditure per capita, PPP (current international $)",493.3996582,536.4995117,567.388855,667.6888428,719.5745239,738.7151489,780.8876953,824.0288086,850.5461426,892.3889771,911.84198,941.8432617,1002.700439,1032.144531,1016.058655,1059.990601,1054.805664,1071.986084,1065.950073
Moldova,Eastern Europe,Current health expenditure (% of GDP),4.93830538,5.19482327,6.1694479,5.85097837,7.47486877,7.96396065,8.78570271,9.18260098,9.1230526,11.39545822,10.13112831,9.09670353,9.13962078,8.68300343,8.63275719,8.55763531,7.53552246,7.01328516,6.59544849
Moldova,Eastern Europe,Current health expenditure per capita (current US$),21.37988472,25.39859009,33.9242363,38.43836975,64.60714722,79.33213043,100.1081619,135.4436646,185.5611572,208.5300446,198.2889404,214.9824677,223.6189575,231.6622925,230.7698212,186.4364319,171.1847687,191.19487,212.9703827
Moldova,Eastern Europe,"Current health expenditure per capita, PPP (current international $)",135.0436249,151.332962,197.2060089,203.6076355,287.7488098,340.496521,406.7619934,450.7574158,493.3139648,584.4924316,469.6131592,455.9382629,464.2356873,489.3770447,520.809082,520.3948364,483.9610901,481.3316956,479.8528748
Monaco,Southern Europe,Current health expenditure (% of GDP),1.73431444,1.76262319,1.78920603,2.08311176,2.12533855,2.11626101,2.01935983,1.78801608,1.92404652,2.27620602,2.33060694,2.17861032,2.23461652,2.14969468,2.08679175,2.02833343,1.62751341,1.64266789,1.59738493
Monaco,Southern Europe,Current health expenditure per capita (current US$),1408.094238,1431.0979,1560.757202,2214.744141,2570.390137,2628.193115,2706.681885,3039.027832,3573.521484,3523.19043,3509.358887,3677.420166,3519.940674,3817.898682,3947.423584,3365.927246,2765.084473,2751.731445,2968.500488
Monaco,Southern Europe,"Current health expenditure per capita, PPP (current international $)",1625.900757,1738.333008,1842.650146,2087.594727,2202.236572,2297.155029,2345.224609,2440.030518,2680.827148,2786.973145,2911.784424,3006.104004,3113.121826,3343.587891,3542.017334,3458.355225,2839.660645,2799.825195,2982.528076
Mongolia,Eastern Asia,Current health expenditure (% of GDP),4.87263823,4.31723738,4.43462038,3.51071429,3.57047367,3.7552557,3.74971509,4.07522774,4.55693007,4.45980072,3.73945689,3.58612084,3.85493326,4.06732321,4.19000292,4.23834133,4.42355728,4.00506115,3.78789377
Mongolia,Eastern Asia,Current health expenditure per capita (current US$),27.00856018,26.48761559,29.65744781,26.50799942,33.172966,37.50867462,50.02914047,66.53733063,97.36168671,76.45706177,98.84479523,134.7506256,167.7624207,177.582489,174.2423554,166.0827789,161.9085999,146.9620819,155.0936737
Mongolia,Eastern Asia,"Current health expenditure per capita, PPP (current international $)",210.9716797,195.1776123,211.0961609,180.0258942,204.9641419,202.3290253,223.0898438,270.7837219,331.2910156,317.5025024,281.6092835,317.4838562,383.163971,450.1900635,499.691864,512.8447266,537.0564575,512.3093262,519.2666016
Morocco,Northern Africa,Current health expenditure (% of GDP),3.97807431,4.12981606,4.42979431,4.55366516,4.72918844,4.76469755,4.94123936,5.42293549,5.30251694,5.8412447,5.86408854,5.7329936,5.74942255,5.68743515,5.30341721,5.07174492,5.23815107,5.23623848,5.31261539
Morocco,Northern Africa,Current health expenditure per capita (current US$),53.68618393,55.9498291,63.52367401,79.60365295,93.63453674,97.53405762,110.1037979,137.5432739,155.5387726,169.9503632,169.009491,177.2804108,169.9576721,180.2019806,170.7411346,148.0387421,154.1124115,161.4505158,174.7818451
Morocco,Northern Africa,"Current health expenditure per capita, PPP (current international $)",143.7612763,161.8136444,179.7886963,197.2726288,218.052002,231.3740387,262.91922,303.2325134,316.3813477,361.5878906,376.3608093,390.0499573,404.986145,420.1504822,404.1368408,402.7840576,419.5443115,439.5994263,467.1251526
Mozambique,Eastern Africa,Current health expenditure (% of GDP),2.61787701,3.53841853,3.8791213,4.01965427,4.15233994,4.92094421,4.59433174,4.57105637,4.70943069,5.65383863,5.83412266,5.40332603,5.61947441,6.50048494,6.57946301,7.23973656,7.84588909,8.14048672,8.17430115
Mozambique,Eastern Africa,Current health expenditure per capita (current US$),7.10689354,8.87072754,10.28336811,11.53792667,14.07469845,18.23710632,17.79965973,19.75497627,24.3008213,26.94626808,25.1751461,29.33419418,34.50271606,40.73832703,42.45389938,39.61871719,30.72076035,35.9498558,40.26391602
Mozambique,Eastern Africa,"Current health expenditure per capita, PPP (current international $)",11.42467213,17.08145714,20.76300621,22.81335831,25.41880226,32.28885651,33.13693237,35.71247101,39.82906342,49.99464417,54.00431824,53.19391251,60.15741348,74.46936798,81.36811829,90.96958923,98.9332428,110.517334,117.7957382
Myanmar,South-Eastern Asia,Current health expenditure (% of GDP),1.70140898,1.79581273,2.33216,2.25504756,2.12147737,2.14332175,2.14394999,2.04593039,2.13979745,2.10064125,1.87254584,1.91946495,2.43835998,3.23661304,4.39342737,5.4778142,5.11008072,5.09039927,4.79125547
Myanmar,South-Eastern Asia,Current health expenditure per capita (current US$),4.33537483,4.48454952,6.86361122,6.37247419,6.79912138,7.41623688,8.21358681,9.61486912,14.25486851,18.11137199,19.6023674,26.56099129,36.11348343,36.53030014,52.62075806,61.70107269,57.93581772,57.859272,59.20605469
Myanmar,South-Eastern Asia,"Current health expenditure per capita, PPP (current international $)",21.77595139,24.42667961,31.32102776,35.22969055,42.43008041,46.58028412,51.76559067,52.94213486,62.19148636,69.12324524,65.93917847,68.95502472,97.30554962,139.8271637,207.7199554,279.2015381,271.6784058,286.7255554,291.7381897
Namibia,Southern Africa,Current health expenditure (% of GDP),9.79146862,9.67593479,9.89039803,10.0339632,10.34174252,10.34465313,10.27619934,10.79394531,9.92570686,9.04721642,9.72611046,9.82976627,9.26402569,8.66987896,8.17065144,9.70993042,8.85608196,8.28922272,7.95077181
Namibia,Southern Africa,Current health expenditure per capita (current US$),213.267273,188.2023163,179.5495911,263.3314819,358.1589356,386.4403381,416.1722107,469.6120911,412.7146301,383.662262,517.2376099,562.5910645,550.4981079,488.8635254,459.9441834,488.6906128,423.8744507,468.0405579,471.4856873
Namibia,Southern Africa,"Current health expenditure per capita, PPP (current international $)",519.3882446,522.6537476,563.3037109,597.1201782,695.2666626,723.7402954,778.8092651,854.0108032,806.9778442,729.9005127,826.7268677,880.704895,873.3310547,863.1296997,865.9800415,1083.667969,991.9204102,920.4567261,882.663269
Nauru,Micronesia,Current health expenditure (% of GDP),18.12375069,15.50226784,13.19443321,9.53113556,6.57316828,10.30554295,12.41761398,24.2627964,22.9958477,12.03172684,13.15978146,10.16901398,9.23208618,9.23582458,10.09228325,15.1927681,14.08638191,11.58332348,9.5781002
Nauru,Micronesia,Current health expenditure per capita (current US$),456.1726379,346.1298218,298.3062744,275.3778076,219.6870422,335.6072998,371.0635071,598.220398,819.0628662,566.4799805,651.531311,697.8994141,886.1394043,838.4356079,1007.96936,1143.246582,1369.539673,1217.511108,965.8007202
Nauru,Micronesia,"Current health expenditure per capita, PPP (current international $)",1157.086426,956.0315552,741.9612427,581.6560669,414.888916,523.177124,593.6897583,882.6132813,1356.207031,585.753418,710.2730713,669.888916,737.788269,748.6964111,998.3966065,1497.850952,1686.03833,1430.743652,1174.435303
Nepal,Southern Asia,Current health expenditure (% of GDP),3.57357407,4.34851074,4.49261379,4.39844322,4.61542797,4.50666952,4.0425086,4.18959427,4.35452127,4.45059633,4.97475052,5.0784235,5.1700902,5.32473755,5.76784754,6.21927214,6.27839279,5.48825455,5.84083414
Nepal,Southern Asia,Current health expenditure per capita (current US$),8.55345249,10.52144337,10.71954441,11.33715725,13.22838974,14.45738506,13.94222355,17.40269661,19.09256172,21.09090996,29.98280716,34.68226624,34.3300705,36.02222443,43.16950226,47.8875351,48.31941986,50.8261261,57.84656143
Nepal,Southern Asia,"Current health expenditure per capita, PPP (current international $)",46.61116409,55.64065552,57.5688591,58.82842636,65.47727203,67.35793304,63.54803085,69.09924316,76.85862732,82.07357788,96.81156158,104.2378693,113.5442734,124.2390137,145.3946838,163.0548096,165.8592987,157.7546845,180.4055023
Netherlands,Western Europe,Current health expenditure (% of GDP),7.7069602,8.05945873,8.64913177,9.05657005,9.1107645,9.09666824,9.08055115,9.05292511,9.27660465,9.9929266,10.15508747,10.23357868,10.53898716,10.58363628,10.56703758,10.32396889,10.2534523,10.05979824,9.97458649
Netherlands,Western Europe,Current health expenditure per capita (current US$),2028.181396,2175.730469,2544.813721,3244.356445,3689.464355,3823.480957,4080.219727,4696.141602,5382.445801,5282.743164,5191.693848,5562.121094,5284.649902,5532.726563,5601.885742,4676.57666,4734.833496,4910.899414,5306.534668
Netherlands,Western Europe,"Current health expenditure per capita, PPP (current international $)",2466.145264,2685.151123,2987.458008,3095.604248,3264.333252,3425.682861,3723.125,3979.697754,4316.769043,4465.502441,4585.033691,4779.419922,4989.330566,5219.263672,5213.534668,5205.214844,5279.848145,5498.881836,5634.529297
New Zealand,Australia and New Zealand,Current health expenditure (% of GDP),7.4700222,7.5789361,7.90045929,7.72169209,7.90090561,8.27334881,8.63299561,8.3210659,9.11295509,9.62200165,9.58612823,9.50751114,9.64937401,9.36316967,9.4200058,9.31466961,9.27398205,9.01967621,9.21034622
New Zealand,Australia and New Zealand,Current health expenditure per capita (current US$),1053.891602,1049.376099,1246.313477,1610.937622,1983.658813,2295.177979,2301.891846,2699.412842,2839.178955,2700.977051,3216.223633,3625.772461,3805.97168,3954.666992,4143.788086,3582.272949,3746.476807,3940.390381,4037.462891
New Zealand,Australia and New Zealand,"Current health expenditure per capita, PPP (current international $)",1607.13501,1693.325806,1834.470825,1853.051514,1985.014038,2123.63501,2395.624023,2439.957031,2709.70166,2940.222656,2983.4021,3088.697998,3140.933838,3335.008789,3467.033447,3481.532715,3735.72876,3815.657227,4024.38623
Nicaragua,Central America,Current health expenditure (% of GDP),5.23883677,5.48459768,5.73315907,6.08317614,6.05740356,6.22468948,6.35756493,6.95643044,7.16700697,7.68584394,7.71019173,7.44982004,7.48836899,7.6386919,7.97716141,7.96303225,8.04877567,8.31693268,8.56453705
Nicaragua,Central America,Current health expenditure per capita (current US$),52.80468369,57.04565811,57.37988281,61.17759705,65.40616608,72.34895325,77.98773193,92.37856293,107.4519959,111.0123215,115.9510269,123.3549881,131.8300629,138.3856812,154.2833862,163.2299347,169.6340332,180.3273468,173.7661133
Nicaragua,Central America,"Current health expenditure per capita, PPP (current international $)",142.3934784,154.5343628,162.9879456,178.1058502,189.1975555,206.2301483,222.9396362,259.6152649,278.1923218,286.7559815,299.7558594,310.1536865,333.8858948,358.8468628,394.8773804,412.0847473,434.6550903,473.0038757,473.9250183
Niger,Western Africa,Current health expenditure (% of GDP),7.19839239,7.18203688,7.33611679,7.00044632,7.28933811,8.19811249,8.27885628,7.6251688,7.39009905,7.94228983,6.86888981,6.6486249,5.83651638,5.94302082,5.85134125,7.13803673,6.16463852,7.66223145,7.33380175
Niger,Western Africa,Current health expenditure per capita (current US$),10.58441544,11.08416271,12.42963505,14.61135769,16.08820152,20.27094841,21.34530449,22.24166489,26.18297386,27.05620766,23.85829926,24.89789391,22.76922607,24.62716293,25.02994919,25.87792969,22.55697441,28.80011749,30.35857964
Niger,Western Africa,"Current health expenditure per capita, PPP (current international $)",40.0604744,42.44920349,44.63864136,44.72300339,45.28923416,55.12868118,59.08403778,55.41283035,58.13796616,60.17289352,54.653862,53.13955307,51.14357758,53.64534378,55.65916824,69.1915741,61.33544159,77.6079483,77.98433685
Nigeria,Western Africa,Current health expenditure (% of GDP),3.1973834,3.18946886,2.49063969,5.05360985,4.63368416,4.46591949,4.25775146,3.90997219,3.69581532,3.58019733,3.29653287,3.32077932,3.35984278,3.4206934,3.34840417,3.58195019,3.64773679,3.75553846,3.88990784
Nigeria,Western Africa,Current health expenditure per capita (current US$),17.73399734,18.60057449,18.20248985,39.43843842,44.63315582,54.55794525,66.54981232,70.07374573,81.24026489,68.99747467,76.75720978,84.46413422,92.61115265,102.5548401,107.9087524,97.80262756,79.37476349,73.93003845,83.75351715
Nigeria,Western Africa,"Current health expenditure per capita, PPP (current international $)",76.2686615,81.22908783,72.27648163,155.6778107,152.0482025,157.9532013,157.0558624,155.0528717,160.0048523,170.8191834,166.7892609,174.7268219,181.7873535,194.9167481,201.2387085,217.5131073,214.595932,221.1101532,232.992218
North Macedonia,Southern Europe,Current health expenditure (% of GDP),8.86991501,8.3815918,8.97826958,9.00857735,8.46505356,7.67907524,7.38314629,6.57065344,6.55317593,6.52846384,6.71369648,6.51887369,6.61468363,6.7192831,6.28993368,6.34227896,6.37943363,6.5939827,6.58288956
North Macedonia,Southern Europe,Current health expenditure per capita (current US$),164.4736481,152.1587219,175.036026,217.2165527,233.9918213,233.1067352,245.6707306,265.3627014,314.1453247,296.6654053,305.2322998,329.9504395,310.7749939,350.2098999,343.8786621,306.9151001,327.4913635,358.3068848,399.0970764
North Macedonia,Southern Europe,"Current health expenditure per capita, PPP (current international $)",543.4628296,505.3145142,566.1132813,585.7941895,599.3372803,595.8733521,633.8303833,607.3237305,682.713562,712.5440064,756.8942871,756.9227905,783.1531982,850.230957,840.8475342,877.2150269,945.0075684,1011.274292,1073.195557
Norway,Northern Europe,Current health expenditure (% of GDP),7.71215487,8.02202415,9.00061893,9.21471977,8.82115746,8.32839584,7.91272211,8.05085373,7.96075296,9.07431507,8.90553188,8.78868103,8.77787876,8.92953396,9.34493351,10.13146877,10.59129524,10.31589031,10.0493927
Norway,Northern Europe,Current health expenditure per capita (current US$),2948.931641,3099.003418,3889.959473,4632.568359,5097.344238,5584.689453,5892.987305,6895.560547,7768.050293,7301.959961,7859.516113,8900.37207,8970.120117,9241.265625,9118.317383,7565.549805,7496.768555,7815.786621,8239.095703
Norway,Northern Europe,"Current health expenditure per capita, PPP (current international $)",2857.60083,3037.699951,3429.115723,3562.252686,3761.835205,3995.396729,4299.270996,4525.131836,4945.300293,5059.641602,5194.493652,5492.077148,5774.39209,6012.884277,6192.903809,6144.084961,6270.376465,6515.912109,6818.346191
Oman,Western Asia,Current health expenditure (% of GDP),3.06354713,3.08315206,3.18044019,3.17294717,2.97564673,2.5871408,2.31092191,2.4257648,2.01222706,2.8300879,2.82071519,2.54776597,2.5522778,2.79134297,3.52693391,4.3044014,4.35877562,3.97352886,4.13171434
Oman,Western Asia,Current health expenditure per capita (current US$),263.5175171,261.3163757,274.3796082,287.6635132,301.3301086,320.2121887,333.23526,384.2087097,445.4979248,476.1199036,529.0809326,533.0320435,559.0185547,584.1394043,710.041626,695.1911621,637.1912842,601.2178345,678.2310181
Oman,Western Asia,"Current health expenditure per capita, PPP (current international $)",1071.874512,1138.157593,1159.42395,1122.029541,1068.057495,955.6540527,901.7096558,986.0812988,871.4829712,1253.456299,1218.584961,1069.855225,1107.577026,1196.465698,1479.576416,1804.001099,1834.124023,1651.551758,1729.541992
Pakistan,Southern Asia,Current health expenditure (% of GDP),2.88552141,2.70667195,2.82704639,2.43137884,2.34722686,2.70793581,3.00717139,3.13823009,2.92312145,2.61331248,2.5967586,2.34442639,2.35939932,2.60280204,2.72200847,2.68711925,2.85510206,2.90229368,3.20193386
Pakistan,Southern Asia,Current health expenditure per capita (current US$),15.58189678,13.58520126,15.18973827,14.45083237,15.63451576,19.88389397,24.99266052,28.44916725,25.72966003,24.05052757,25.25600243,27.06708717,27.04106331,29.97559357,34.69661713,35.98087311,38.91104126,42.25715637,42.87313461
Pakistan,Southern Asia,"Current health expenditure per capita, PPP (current international $)",84.16913605,80.23464203,85.77495575,76.95801544,80.04906464,100.2009201,110.3776703,121.2015915,114.4288712,103.6587448,103.5757904,95.99339294,99.76821899,114.4824295,125.0492554,127.9685745,142.0571747,152.1294861,178.2423248
Palau,Micronesia,Current health expenditure (% of GDP),8.87392807,7.8959136,8.01948452,9.02106476,9.97902298,9.39352322,9.66567612,9.85682011,9.44878292,10.36237717,11.60861206,10.81779194,11.63778973,12.12248993,12.17145729,11.39383602,12.00261879,12.12845135,10.86687088
Palau,Micronesia,Current health expenditure per capita (current US$),678.1436768,639.4606934,665.6698608,701.3195801,828.7808838,873.7719116,934.9093018,1003.277954,1000.245483,1037.087769,1183.166748,1176.575806,1392.048584,1535.45105,1678.012085,1805.98584,2031.472778,1947.853271,1723.455322
Palau,Micronesia,"Current health expenditure per capita, PPP (current international $)",876.9335938,838.2411499,881.6570435,974.6816406,1157.906128,1170.821045,1240.688477,1345.669312,1269.182007,1342.313965,1552.610718,1570.36438,1764.391968,1844.934326,1969.977295,2045.582764,2190.388916,2164.408447,2011.517334
Panama,Central America,Current health expenditure (% of GDP),6.9129467,6.8341074,6.96316957,6.61838865,6.99114799,6.09434938,6.45193529,6.92857409,6.84644938,6.99648428,7.08509684,6.59314489,6.56412029,6.65125561,6.92144489,6.8090291,7.31549644,6.89914465,7.26584625
Panama,Central America,Current health expenditure per capita (current US$),285.2023315,281.0045166,291.9536438,286.9850464,326.210907,304.4779968,350.7443848,427.2287293,489.8159485,530.0705566,572.6137085,616.9995117,703.8284302,790.7766724,885.6642456,928.0967407,1050.243652,1046.336792,1131.660156
Panama,Central America,"Current health expenditure per capita, PPP (current international $)",593.8699341,591.8775635,614.3978272,608.2756958,696.3475952,658.6850586,766.6338501,914.7565308,994.3171997,1018.340027,1084.790161,1127.409302,1234.493896,1337.697876,1465.060059,1514.138428,1696.900513,1688.365723,1856.691284
Papua New Guinea,Melanesia,Current health expenditure (% of GDP),1.97246671,2.24807811,2.64306617,2.39713621,2.5798316,2.4435885,2.42600322,2.42102098,2.13526058,2.32937527,2.10756016,2.29397798,2.66693544,2.99727893,3.27119088,1.81881714,2.33063054,2.27085471,2.36706114
Papua New Guinea,Melanesia,Current health expenditure per capita (current US$),17.84069252,17.44826126,19.96473694,21.63471603,25.62973022,27.67082405,30.49430084,33.9405365,35.72151947,37.88201141,41.08378601,55.21439743,74.42443085,81.8216095,95.54537964,48.73184967,58.48953247,60.09675598,63.7678833
Papua New Guinea,Melanesia,"Current health expenditure per capita, PPP (current international $)",62.05337143,70.65583038,84.06775665,80.43275452,90.28814697,86.24663544,60.11678696,64.84145355,56.73019409,65.02897644,64.06519318,70.41921997,85.50789642,99.47323608,123.0979614,74.23082733,98.09698486,97.06598663,101.2778015
Paraguay,South America,Current health expenditure (% of GDP),5.50297928,5.04289389,4.19174957,4.2982316,4.23106956,4.08303881,4.23303318,4.17510653,4.16150522,4.46541548,4.62510777,5.05373764,6.54307508,6.0722599,6.64632988,6.74699259,6.72532558,6.65456867,6.65451145
Paraguay,South America,Current health expenditure per capita (current US$),91.54776764,78.92408752,54.52845001,58.68876648,71.06072235,75.27656555,96.14305115,124.286438,168.1820374,161.8488922,200.6642914,268.8555603,339.382843,361.2968445,405.6223145,364.7891541,357.7476196,378.018219,400.3927307
Paraguay,South America,"Current health expenditure per capita, PPP (current international $)",349.6173706,318.388916,263.7499695,282.2211914,291.8117065,291.805542,321.7403259,338.6486206,361.0062256,384.0945129,441.2987366,506.2213135,655.3206177,661.7821045,763.4602051,796.6695557,826.4069824,863.2098999,935.3289795
